timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1716741894000,Shaylynn,82,F,Acre,17,1929,smartwatch,TARDE,politica
1728177856000,Elfrieda,24,F,Acre,2,2273,tablet,MADRUGADA,saude
1724771068000,Emory,63,M,Acre,1,1342,tablet,TARDE,tecnologia
1723088335000,Gertrudis,14,F,Acre,14,476,laptop,MADRUGADA,tecnologia
1719800926000,Reeva,39,F,Acre,10,2443,desktop,MADRUGADA,tecnologia
1718983508000,Jodie,60,F,Acre,7,2392,smartphone,TARDE,esporte
1712526993000,Lea,66,F,Acre,4,3241,laptop,NOITE,politica
1729562179000,Gaultiero,66,M,Acre,9,2979,desktop,MADRUGADA,tecnologia
1728808048000,Hector,61,M,Acre,20,3265,desktop,MANHA,entretenimento
1712821037000,Terencio,10,M,Acre,18,1635,smartphone,MANHA,entretenimento
1723783058000,Donn,38,M,Acre,7,218,laptop,MADRUGADA,esporte
1705213729000,Rosemonde,12,F,Acre,12,3183,smartphone,MANHA,saude
1727345303000,Heinrik,54,M,Acre,3,645,smartphone,MANHA,tecnologia
1708031066000,Revkah,18,F,Acre,18,2086,laptop,NOITE,entretenimento
1720484457000,Kirsten,73,F,Acre,20,2717,smartphone,MADRUGADA,entretenimento
1722503673000,Louis,37,M,Acre,1,2691,tablet,MANHA,tecnologia
1719645930000,Frederic,9,M,Acre,5,1390,laptop,MANHA,esporte
1728681889000,Georges,64,M,Acre,17,738,smartphone,NOITE,politica
1724935268000,Christian,34,M,Acre,17,240,desktop,TARDE,politica
1722119785000,Ivan,73,M,Acre,7,3411,desktop,NOITE,esporte
1727231365000,Madonna,23,F,Acre,19,1265,smartphone,MADRUGADA,entretenimento
1715179531000,Rafa,45,F,Acre,15,364,smartwatch,TARDE,politica
1734772536000,Misti,89,F,Acre,16,1247,smartwatch,MANHA,politica
1707301126000,Isac,77,M,Acre,15,1418,smartphone,MANHA,politica
1705945765000,Carr,50,M,Acre,16,3017,smartwatch,TARDE,politica
1718525825000,Corney,18,M,Acre,12,3213,desktop,MANHA,saude
1715371587000,Trude,39,F,Acre,18,2152,laptop,NOITE,entretenimento
1708495322000,Clemmy,37,F,Acre,16,3467,desktop,MANHA,politica
1720497952000,Andris,12,M,Acre,1,2028,smartphone,MADRUGADA,tecnologia
1708454782000,Lin,64,M,Acre,4,2199,desktop,NOITE,politica
1714224621000,Cecil,43,F,Acre,11,1171,desktop,TARDE,tecnologia
1732731585000,Koralle,10,F,Acre,15,1506,smartphone,NOITE,politica
1719770566000,Johan,24,M,Acre,9,2261,tablet,NOITE,tecnologia
1705891295000,Allard,20,M,Acre,20,1788,tablet,MADRUGADA,entretenimento
