timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1704187862000,Rockey,42,M,Rio de Janeiro,17,2566,desktop,MANHA,politica
1731582368000,Rhett,63,M,Rio de Janeiro,8,1761,smartphone,MANHA,esporte
1714332246000,Stefania,62,F,Rio de Janeiro,10,69,smartwatch,NOITE,tecnologia
1732188974000,Gerrie,78,M,Rio de Janeiro,5,237,desktop,MANHA,esporte
1719966172000,Gregg,32,M,Rio de Janeiro,8,1597,smartwatch,MADRUGADA,esporte
1723303680000,Sven,68,M,Rio de Janeiro,15,2713,smartphone,TARDE,politica
1728049806000,Marlon,30,M,Rio de Janeiro,17,556,tablet,TARDE,politica
1720432066000,Margot,45,F,Rio de Janeiro,14,2134,tablet,MANHA,tecnologia
1723432999000,Osgood,25,M,Rio de Janeiro,17,3353,smartphone,MADRUGADA,politica
1734351838000,Shanan,18,M,Rio de Janeiro,7,214,laptop,TARDE,esporte
1708280064000,Janeen,65,F,Rio de Janeiro,4,1084,desktop,NOITE,politica
1733599811000,Corry,10,F,Rio de Janeiro,16,2793,smartwatch,NOITE,politica
1731443793000,Cynthy,75,F,Rio de Janeiro,8,1593,smartwatch,NOITE,esporte
1722586792000,Brana,23,F,Rio de Janeiro,3,1133,smartphone,MANHA,tecnologia
1717255529000,Serge,35,M,Rio de Janeiro,18,3097,desktop,TARDE,entretenimento
1725621034000,Rebe,25,F,Rio de Janeiro,7,105,smartwatch,MANHA,esporte
1731024080000,Elfrieda,12,F,Rio de Janeiro,17,1991,desktop,MADRUGADA,politica
1730627484000,Felix,23,M,Rio de Janeiro,12,211,smartwatch,MANHA,saude
1729997520000,Thoma,46,M,Rio de Janeiro,17,3109,tablet,MADRUGADA,politica
1722789715000,Benni,79,F,Rio de Janeiro,12,1540,desktop,TARDE,saude
1723437144000,Florian,21,M,Rio de Janeiro,6,2058,smartwatch,MADRUGADA,esporte
1734258219000,Shaine,60,F,Rio de Janeiro,6,2487,smartwatch,MANHA,esporte
1715313687000,Orlando,10,M,Rio de Janeiro,14,369,smartwatch,MADRUGADA,tecnologia
1730392197000,Keri,48,F,Rio de Janeiro,11,1880,desktop,TARDE,tecnologia
1721934841000,Georgine,21,F,Rio de Janeiro,3,2991,smartphone,NOITE,tecnologia
1716043274000,Ophelie,52,F,Rio de Janeiro,8,339,tablet,TARDE,esporte
1712275023000,Ailina,75,F,Rio de Janeiro,11,1050,laptop,NOITE,tecnologia
1705284585000,Maggee,46,F,Rio de Janeiro,15,477,desktop,MADRUGADA,politica
1719073783000,Eddi,27,F,Rio de Janeiro,7,2609,laptop,TARDE,esporte
1729128119000,Gearalt,51,M,Rio de Janeiro,6,2972,tablet,MADRUGADA,esporte
1715262541000,Corenda,69,F,Rio de Janeiro,20,3031,tablet,TARDE,entretenimento
1717195862000,Bella,60,F,Rio de Janeiro,1,1985,desktop,NOITE,tecnologia
1706588494000,Godart,25,M,Rio de Janeiro,11,183,smartwatch,MADRUGADA,tecnologia
1705846094000,Kris,47,M,Rio de Janeiro,15,667,tablet,TARDE,politica
1726025671000,Libby,63,F,Rio de Janeiro,8,1485,smartwatch,MADRUGADA,esporte
1708460945000,Rozele,49,F,Rio de Janeiro,7,1402,smartwatch,NOITE,esporte
1707519748000,Shelley,42,F,Rio de Janeiro,7,390,smartwatch,NOITE,esporte
1729425237000,Kingston,20,M,Rio de Janeiro,1,919,smartphone,MANHA,tecnologia
1712654847000,Mortimer,68,M,Rio de Janeiro,14,3337,desktop,MANHA,tecnologia
1733527392000,Jeffry,18,M,Rio de Janeiro,12,86,laptop,NOITE,saude
1733447304000,Hali,24,F,Rio de Janeiro,19,1861,tablet,MADRUGADA,entretenimento
1718541718000,Marv,10,M,Rio de Janeiro,1,2993,tablet,TARDE,tecnologia
1718107394000,Rogerio,62,M,Rio de Janeiro,1,3402,desktop,TARDE,tecnologia
1706142877000,Sergeant,69,M,Rio de Janeiro,8,1737,desktop,MADRUGADA,esporte
1733316369000,Elsworth,70,M,Rio de Janeiro,13,1297,tablet,TARDE,saude
1732074441000,Julissa,12,F,Rio de Janeiro,2,2517,smartwatch,MADRUGADA,saude
1730751295000,Timothy,41,M,Rio de Janeiro,5,958,laptop,NOITE,esporte
1712925646000,Demeter,54,F,Rio de Janeiro,1,1218,desktop,TARDE,tecnologia
1714483399000,Brantley,65,M,Rio de Janeiro,17,1269,smartwatch,TARDE,politica
1712169771000,Carey,77,M,Rio de Janeiro,2,903,laptop,NOITE,saude
1716204264000,Teddie,32,F,Rio de Janeiro,11,703,smartwatch,MANHA,tecnologia
1711997041000,Janette,58,F,Rio de Janeiro,7,1995,laptop,NOITE,esporte
1717110950000,Lucho,47,M,Rio de Janeiro,15,2338,smartphone,NOITE,politica
1714172274000,Troy,47,M,Rio de Janeiro,14,2749,smartphone,NOITE,tecnologia
1706903072000,Shae,27,F,Rio de Janeiro,19,478,tablet,NOITE,entretenimento
1727810755000,Fawn,58,F,Rio de Janeiro,16,3286,smartwatch,NOITE,politica
1717156082000,Fenelia,31,F,Rio de Janeiro,20,2035,smartwatch,MANHA,entretenimento
1706015439000,Brock,64,M,Rio de Janeiro,15,257,tablet,TARDE,politica
1718080565000,Gerhardine,52,F,Rio de Janeiro,5,59,desktop,MADRUGADA,esporte
1719623031000,Annemarie,22,F,Rio de Janeiro,8,398,tablet,MADRUGADA,esporte
1735383501000,Elyse,19,F,Rio de Janeiro,8,89,tablet,MANHA,esporte
1717177168000,Merralee,6,F,Rio de Janeiro,5,3019,smartphone,TARDE,esporte
