timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1715802785000,Rosemary,63,F,Tocantins,17,1495,smartphone,NOITE,politica
1734440676000,Pip,36,M,Tocantins,9,262,smartphone,TARDE,tecnologia
1726377802000,Dallas,36,F,Tocantins,8,2545,smartwatch,MADRUGADA,esporte
1729869044000,Wake,83,M,Tocantins,18,1124,laptop,TARDE,entretenimento
1735482743000,Carmelle,89,F,Tocantins,4,2014,smartwatch,TARDE,politica
1710465368000,Marianna,14,F,Tocantins,19,2941,tablet,MADRUGADA,entretenimento
1709741678000,Currie,73,M,Tocantins,17,279,laptop,TARDE,politica
1727167475000,Toiboid,51,M,Tocantins,20,1936,smartwatch,MANHA,entretenimento
1708961471000,Forrester,25,M,Tocantins,16,1430,desktop,TARDE,politica
1707247913000,Carmel,76,F,Tocantins,5,372,tablet,NOITE,esporte
1716776786000,Bay,82,M,Tocantins,5,3496,smartphone,MADRUGADA,esporte
1706517711000,Brittani,47,F,Tocantins,1,2192,laptop,MANHA,tecnologia
1725185530000,Alvinia,32,F,Tocantins,1,1535,desktop,MANHA,tecnologia
1732112636000,Sharline,12,F,Tocantins,8,3557,smartwatch,TARDE,esporte
1734909924000,Corrine,67,F,Tocantins,8,3147,smartwatch,NOITE,esporte
1727993190000,Kassey,16,F,Tocantins,13,914,smartphone,NOITE,saude
1733472487000,Caro,22,F,Tocantins,16,2683,tablet,MANHA,politica
1706126283000,Viviene,6,F,Tocantins,15,3495,tablet,NOITE,politica
1709454604000,Gilda,50,F,Tocantins,5,133,tablet,MANHA,esporte
1706117830000,Ab,6,M,Tocantins,15,3435,tablet,TARDE,politica
1732411757000,Karoly,76,F,Tocantins,18,3423,tablet,MADRUGADA,entretenimento
1727041734000,Harvey,84,M,Tocantins,6,1703,laptop,NOITE,esporte
1727164834000,Leila,71,F,Tocantins,16,1400,smartphone,MANHA,politica
1714348625000,Jonathon,62,M,Tocantins,12,627,laptop,NOITE,saude
1717978969000,Edsel,65,M,Tocantins,9,1354,tablet,MADRUGADA,tecnologia
1708514285000,Petey,42,M,Tocantins,9,1705,tablet,MANHA,tecnologia
1704315985000,Lyndy,66,F,Tocantins,12,3466,smartphone,NOITE,saude
1721668796000,Rancell,18,M,Tocantins,18,2583,laptop,TARDE,entretenimento
1729034769000,Moises,48,M,Tocantins,11,1731,laptop,NOITE,tecnologia
1730987171000,Coleman,50,M,Tocantins,13,377,tablet,TARDE,saude
1707820778000,Alisander,32,M,Tocantins,13,2180,desktop,MANHA,saude
1734809430000,Caren,85,F,Tocantins,17,3308,desktop,NOITE,politica
1716497128000,Orlan,30,M,Tocantins,12,623,laptop,NOITE,saude
1726555447000,Den,54,M,Tocantins,17,2722,smartwatch,MANHA,politica
1709789087000,Piotr,90,M,Tocantins,2,1577,smartphone,MADRUGADA,saude
1704093988000,Kriste,54,F,Tocantins,3,123,desktop,MANHA,tecnologia
1726388186000,Marion,89,F,Tocantins,16,2010,smartwatch,MANHA,politica
1717513304000,Forester,18,M,Tocantins,3,2406,laptop,TARDE,tecnologia
1723359113000,Kain,22,M,Tocantins,7,3301,smartphone,MANHA,esporte
1727564652000,Luther,56,M,Tocantins,13,735,smartphone,NOITE,saude
1717850739000,Woodrow,25,M,Tocantins,11,1232,tablet,TARDE,tecnologia
1733549022000,Hy,59,M,Tocantins,19,2517,smartphone,MADRUGADA,entretenimento
1710976456000,Kanya,61,F,Tocantins,8,1108,smartphone,NOITE,esporte
1727732421000,Nero,40,M,Tocantins,5,2620,smartwatch,NOITE,esporte
1728886445000,Mara,65,F,Tocantins,8,2424,desktop,MANHA,esporte
1705360473000,Candi,30,F,Tocantins,8,2801,smartphone,NOITE,esporte
1726962910000,Anabella,37,F,Tocantins,13,270,smartphone,NOITE,saude
1732679399000,Barbaraanne,90,F,Tocantins,14,1312,tablet,MADRUGADA,tecnologia
1708057582000,Norine,83,F,Tocantins,16,1020,smartwatch,MADRUGADA,politica
1729027113000,Debee,50,F,Tocantins,5,3249,tablet,NOITE,esporte
1728313759000,Ennis,79,M,Tocantins,19,2754,desktop,TARDE,entretenimento
1734871687000,Milka,74,F,Tocantins,5,2987,smartphone,TARDE,esporte
1715377168000,Estrellita,88,F,Tocantins,19,2823,smartwatch,NOITE,entretenimento
1725565622000,Corri,34,F,Tocantins,4,2511,laptop,NOITE,politica
1732875952000,Kathlin,79,F,Tocantins,20,1625,desktop,MANHA,entretenimento
1718153827000,Nerita,57,F,Tocantins,13,3335,smartphone,MADRUGADA,saude
1729251134000,Bennett,15,M,Tocantins,12,2765,smartwatch,MANHA,saude
1708740802000,Drona,43,F,Tocantins,14,2757,smartwatch,MADRUGADA,tecnologia
1717385893000,Odilia,15,F,Tocantins,3,3200,laptop,MADRUGADA,tecnologia
1708679084000,Kaitlynn,83,F,Tocantins,8,3581,smartphone,MANHA,esporte
1707674218000,Maddie,33,F,Tocantins,18,1449,smartwatch,TARDE,entretenimento
1711002447000,Rhett,79,M,Tocantins,18,1282,desktop,MANHA,entretenimento
1722053544000,Ariella,81,F,Tocantins,15,820,laptop,MADRUGADA,politica
1732386457000,Otis,82,M,Tocantins,2,896,laptop,NOITE,saude
1717064442000,Bordy,73,M,Tocantins,17,346,tablet,MANHA,politica
1732032350000,Shermy,24,M,Tocantins,14,1569,laptop,TARDE,tecnologia
1728966972000,Al,68,M,Tocantins,17,1397,smartphone,MADRUGADA,politica
1720765140000,Rickard,25,M,Tocantins,15,3566,laptop,MANHA,politica
1723782024000,Desiri,84,F,Tocantins,16,488,smartwatch,MADRUGADA,politica
1727906510000,Amandi,12,F,Tocantins,1,1769,tablet,NOITE,tecnologia
1713789315000,Lizette,33,F,Tocantins,10,1404,desktop,TARDE,tecnologia
1711063259000,Chaim,12,M,Tocantins,18,3253,smartwatch,NOITE,entretenimento
1705818391000,Sal,68,M,Tocantins,10,1325,desktop,MANHA,tecnologia
1721452819000,Waite,14,M,Tocantins,19,3469,smartwatch,MADRUGADA,entretenimento
1705729745000,Aylmer,18,M,Tocantins,11,3519,smartphone,MADRUGADA,tecnologia
1716071636000,Ardyth,15,F,Tocantins,6,914,laptop,NOITE,esporte
1714177584000,Adelice,47,F,Tocantins,18,2890,laptop,MADRUGADA,entretenimento
1708601087000,Linnell,68,F,Tocantins,20,1392,desktop,MANHA,entretenimento
1727007294000,Randa,25,F,Tocantins,6,139,tablet,TARDE,esporte
1720599795000,Sashenka,12,F,Tocantins,5,3024,tablet,MANHA,esporte
1714504586000,Rosana,89,F,Tocantins,1,1199,smartwatch,NOITE,tecnologia
1723619124000,Antin,72,M,Tocantins,2,744,laptop,MANHA,saude
1716359658000,Hailey,22,M,Tocantins,15,1186,laptop,MANHA,politica
1716905503000,Normie,39,M,Tocantins,1,3149,laptop,TARDE,tecnologia
1732502353000,Pippy,13,F,Tocantins,18,2620,smartwatch,MADRUGADA,entretenimento
1727777691000,Lamond,63,M,Tocantins,20,3206,laptop,MANHA,entretenimento
